trade_date	stock_code	stock_name	open_price	highest_price	lowest_price	close_price	turnover_volume	turnover_amount
2016/03/28	000016	上证50	2152.81	2166.92	2116.98	2123.03	25905906	27760611328
2016/03/29	000016	上证50	2127.8	2133.81	2100.92	2106.86	25654604	26393057280
2016/03/30	000016	上证50	2124.53	2160.5	2124.09	2157.53	35633829	34688339968
2016/03/31	000016	上证50	2166.42	2171.79	2149.24	2156.54	32281837	32777717760
2016/04/01	000016	上证50	2156.78	2168.33	2124.13	2167.78	34903898	32422111232
2016/04/05	000016	上证50	2151.37	2186.92	2147.09	2180.26	38874521	37084442624
2016/04/06	000016	上证50	2167.45	2176.9	2156.52	2168.04	28349678	27380832256
2016/04/07	000016	上证50	2174.88	2177.12	2138.33	2139.4	25833044	25519468544
2016/04/08	000016	上证50	2125.45	2132.73	2114.26	2123.8	22822747	23132416000
2016/04/11	000016	上证50	2140.56	2167.65	2140.56	2148.44	30212504	33903808512
2016/04/12	000016	上证50	2147.81	2150.57	2135.29	2143.9	19392198	19123929088
2016/04/13	000016	上证50	2157.21	2197.74	2157.21	2189.71	31498081	31541692416
2016/04/14	000016	上证50	2183.12	2190.87	2166.63	2178.87	24878856	25373585783
2016/04/15	000016	上证50	2182.11	2190.73	2172.97	2182.07	23818860	25223150971
2006/01/24	399005	中小板指	1457.22	1471.2	1446.44	1459.2	906549	788028992
2006/01/25	399005	中小板指	1456.09	1463.72	1414.45	1430.02	1156780	924779200
2006/02/06	399005	中小板指	1433.44	1482.33	1433.44	1482.33	812891	731032256
2006/02/07	399005	中小板指	1483.45	1485.69	1450.15	1463.92	1026231	935385024
2006/02/08	399005	中小板指	1459.67	1469.49	1446.54	1469.49	609552	537168704
2006/02/09	399005	中小板指	1470.1	1481.8	1463.44	1465.88	729756	622901440
2006/02/10	399005	中小板指	1468.72	1485.81	1467.04	1485.81	780154	641062400
2006/02/13	399005	中小板指	1488.59	1511.61	1488.59	1508.13	778499	711722752
2006/02/14	399005	中小板指	1508.67	1529.09	1506.21	1527.94	682076	666247232
2006/02/15	399005	中小板指	1529.76	1533.5	1513.07	1516.95	730321	648381248
2006/02/16	399005	中小板指	1517.42	1517.8	1461.29	1465.3	953169	806921216
2006/02/17	399005	中小板指	1463.23	1473.73	1440.05	1440.05	790989	692039360
2006/02/20	399005	中小板指	1432.93	1436.11	1395.43	1396.42	799557	645323776
2006/02/21	399005	中小板指	1389.61	1434.71	1383.95	1434.71	699578	554539136
2006/02/22	399005	中小板指	1437.23	1445.28	1423.46	1425.01	669154	536820992
2006/02/23	399005	中小板指	1421.52	1425.8	1400	1413.08	597853	461190624
2006/02/24	399005	中小板指	1412.94	1445.91	1412.94	1442.34	666668	521733440
2006/02/27	399005	中小板指	1444.14	1444.14	1416.23	1423.15	498620	415198848
2006/02/28	399005	中小板指	1421.18	1438.8	1402.16	1438.8	482814	430261792
2006/03/01	399005	中小板指	1439.1	1477.53	1435.53	1472.62	629413	608709504
2006/03/02	399005	中小板指	1472.09	1472.09	1424.47	1432.5	640209	571687552
2006/03/03	399005	中小板指	1430.02	1440.65	1414.39	1439.12	607480	543821504
2006/03/06	399005	中小板指	1439.78	1447.48	1429.66	1436.7	446774	388393248
2006/03/07	399005	中小板指	1435.28	1435.28	1389.87	1391.46	509867	426459520
2006/03/08	399005	中小板指	1387.41	1405.07	1377.72	1399.76	398050	339002592
2006/03/09	399005	中小板指	1398.59	1406.91	1391.04	1394.22	409678	299506080
2006/03/10	399005	中小板指	1395.39	1404.75	1389.64	1397.12	296558	241283360
2006/03/13	399005	中小板指	1393.58	1410.6	1389.03	1404.18	319889	269326944
2006/03/14	399005	中小板指	1403.57	1409.25	1398.76	1406.65	314848	265182864
2006/03/15	399005	中小板指	1405.41	1430.89	1404.3	1429.41	450613	405990336
2006/03/16	399005	中小板指	1429.59	1432.06	1419.59	1431.95	373705	332353440
2006/03/17	399005	中小板指	1433.13	1435.06	1420.22	1424.81	362333	291022112
2006/03/20	399005	中小板指	1426.16	1438.36	1413.73	1438.36	437201	353040768
2006/03/21	399005	中小板指	1439.14	1452.01	1435.13	1443.41	539900	426918880
2006/03/22	399005	中小板指	1443.6	1464.01	1438.35	1464.01	492729	403478400
2006/03/23	399005	中小板指	1462.74	1492.54	1462.74	1488.75	826167	667810304
2006/03/24	399005	中小板指	1488.73	1491.39	1469.38	1473.56	657308	539080832
2006/03/27	399005	中小板指	1476.54	1491.65	1469.75	1491.65	714107	524957184
2006/03/28	399005	中小板指	1494.36	1507.82	1490.81	1504.69	619008	558700928
2006/03/29	399005	中小板指	1504.51	1522.46	1501.68	1510.24	726755	640011136
2006/03/30	399005	中小板指	1508.17	1514.27	1489.33	1490.96	627525	552113984
2006/03/31	399005	中小板指	1488.64	1506.64	1481.98	1506.01	557902	510032896
2006/04/03	399005	中小板指	1505.26	1549.4	1505.26	1549.4	801232	772262784
2006/04/04	399005	中小板指	1556.18	1578.79	1546.1	1578.79	827789	849562816
2006/04/05	399005	中小板指	1582.29	1622.68	1582.29	1608.92	1133894	1045017920
2006/04/06	399005	中小板指	1607.52	1620.66	1592.9	1597.18	967368	887546688
2006/04/07	399005	中小板指	1596.53	1599.35	1575	1591.73	818489	734208000
2006/04/10	399005	中小板指	1595.62	1631.23	1595.62	1627.16	987783	905924224
2006/04/11	399005	中小板指	1629.26	1635.93	1617.87	1627.91	958736	829168512
2006/04/12	399005	中小板指	1627.97	1641.44	1620.78	1627.92	1080280	870376512
2006/04/13	399005	中小板指	1626.04	1643.77	1582.75	1582.75	1110266	985417472
2006/04/14	399005	中小板指	1571.25	1632.16	1569.84	1631.31	1026058	892588992
2006/04/17	399005	中小板指	1630.54	1685.68	1622.9	1671.56	1634015	1373035136
2006/04/18	399005	中小板指	1675.51	1675.61	1643.02	1653	1217575	1055997248
2006/04/19	399005	中小板指	1650.67	1669.46	1630.4	1667.84	1069231	1043372416
2006/04/20	399005	中小板指	1665.8	1669.32	1641.11	1654.09	1006947	932974016
2006/04/21	399005	中小板指	1646.3	1691.18	1626.99	1681.9	1164354	1098134528
2006/04/24	399005	中小板指	1681.5	1681.75	1628.49	1642.61	1360081	1218020480
2006/04/25	399005	中小板指	1632.94	1638.5	1602.16	1620.86	978851	861739520
2006/04/26	399005	中小板指	1618.06	1683.66	1612.81	1678.63	1117223	1096699008
2006/04/27	399005	中小板指	1678.87	1680.29	1644.59	1657.68	896607	859606784
2006/04/28	399005	中小板指	1638.91	1738.94	1615.52	1723.09	1451123	1403683328
2006/05/08	399005	中小板指	1724.51	1750.02	1724.51	1748.23	1222532	1135406336
2006/05/09	399005	中小板指	1753.17	1823.99	1741.95	1813.3	1458156	1315931264
2006/05/10	399005	中小板指	1854.32	1862.09	1820.01	1854.92	1419283	1421364992
2006/05/11	399005	中小板指	1855.96	1930.22	1840.3	1843.42	1932344	1792002944
2006/05/12	399005	中小板指	1842.65	1930.06	1834.44	1930.06	1703256	1496886144
2006/05/15	399005	中小板指	1977.01	2033.06	1940.86	2033.06	2238311	2023673600
2006/05/16	399005	中小板指	2038.43	2043.87	1918.44	1925.15	2152482	2046557696
2006/05/17	399005	中小板指	1921.32	1962.84	1884.14	1922.07	1650084	1605355776
2006/05/18	399005	中小板指	1916.03	1980.83	1881.24	1973.59	1488949	1358662912
2006/05/19	399005	中小板指	1979.85	2110.12	1979.85	2107.81	2445353	2206643200
2006/05/22	399005	中小板指	2135.32	2175	2110.55	2121.52	2431269	2263279616
2006/05/23	399005	中小板指	2096.7	2096.7	1972.79	1972.79	1874388	1838169600
2006/05/24	399005	中小板指	1973.19	2015.72	1888.24	1924.74	1455313	1297109248
2006/05/25	399005	中小板指	1920.19	1967.27	1902.88	1957.64	942281	834578176
2006/05/26	399005	中小板指	1970.86	2024.15	1966.47	2020.9	1347626	1220883072
2006/05/29	399005	中小板指	2047.9	2072.88	2026.35	2063.2	1359732	1226164992
2006/05/30	399005	中小板指	2074.85	2079.46	2030.21	2079.22	1310889	1240088832
2006/05/31	399005	中小板指	2078.19	2106.69	2056.79	2085.92	1497278	1426924800
2006/06/01	399005	中小板指	2089.11	2195.07	2089.11	2195.07	2127938	1985318272
2006/06/02	399005	中小板指	2215.14	2238.62	2162.7	2225.94	2365935	2276130304
2006/06/05	399005	中小板指	2233.87	2305.74	2233.87	2298.22	2095544	2069384320
2006/06/06	399005	中小板指	2286.61	2286.61	2200.43	2210.48	1451220	1439697152
2006/06/07	399005	中小板指	2203.8	2206.45	2038.09	2038.09	1597572	1470617600
2006/06/08	399005	中小板指	2005.84	2067.08	1977.47	2067.08	1310495	1182489088
2006/06/09	399005	中小板指	2069.98	2129.54	2043.99	2091.36	1320793	1331374976
2006/06/12	399005	中小板指	2083.31	2145.42	2061.39	2141.83	777000	817351680
2006/06/13	399005	中小板指	2152.92	2171.86	2133.1	2152.21	832125	874043520
2006/06/14	399005	中小板指	2141.46	2157.45	2096.55	2156.92	695035	708108480
2006/06/15	399005	中小板指	2154.86	2197.47	2144.89	2168.74	883854	896922560
2006/06/16	399005	中小板指	2177.24	2232.63	2177.24	2232.63	1370669	1334096768
2006/06/19	399005	中小板指	2230.5	2245.65	2202.95	2218.65	1413100	1305096576
2006/06/20	399005	中小板指	2205.68	2243.88	2198.68	2240.22	1168379	1126194560
2006/06/21	399005	中小板指	2242.13	2245.58	2215.46	2222.55	982156	938419904
2006/06/22	399005	中小板指	2254.94	2254.94	2174.12	2192.13	926363	922840576
2006/06/23	399005	中小板指	2183.52	2190.56	2153.09	2190.48	776444	707736128
2006/06/26	399005	中小板指	2182.41	2216.14	2181.93	2213.58	995259	929298752
2006/06/27	399005	中小板指	2221.53	2235.3	2201.7	2231.56	1265442	1488703360
2006/06/28	399005	中小板指	2231.42	2243.69	2221.13	2226.9	1303592	1528460416
2006/06/29	399005	中小板指	2225.16	2264.67	2225.16	2264.38	1602049	1824865536
2006/06/30	399005	中小板指	2269.11	2274.57	2221.32	2231.11	1428887	1472486016
2006/07/03	399005	中小板指	2230.99	2240.58	2220.86	2240.58	1368865	1436594688
2006/07/04	399005	中小板指	2241.41	2246.72	2209.17	2223.79	1441797	1434789376
2006/07/05	399005	中小板指	2219.05	2231.27	2192.27	2224.11	1268358	1221440512
2006/07/06	399005	中小板指	2223.12	2289.7	2221.54	2285.19	1833849	1881075584
2006/07/07	399005	中小板指	2291.63	2297.06	2247.78	2256.15	1719376	1791445504
2006/07/10	399005	中小板指	2248.73	2282.79	2239.92	2279.94	1686358	1656819712
2006/07/11	399005	中小板指	2277.87	2319.07	2266.82	2314.49	1854428	1887094528
2006/07/12	399005	中小板指	2306.41	2320.28	2283.89	2289.54	1595273	1606131456
2006/07/13	399005	中小板指	2281.47	2286.25	2149.15	2167.15	2388829	2308935424
2006/07/14	399005	中小板指	2141.53	2205.49	2134.05	2186.49	1428966	1310690432
2006/07/17	399005	中小板指	2172.82	2201.12	2157.32	2201.12	1319663	1201626368
2006/07/18	399005	中小板指	2198.61	2199.72	2171.02	2196.7	975124	928869888
2006/07/19	399005	中小板指	2195.95	2195.95	2123.64	2158.76	1111067	1076249984
2006/07/20	399005	中小板指	2152.13	2177.1	2144.04	2170.06	730991	729219520
2006/07/21	399005	中小板指	2169.45	2198.59	2167.25	2194.9	624481	603539392
2006/07/24	399005	中小板指	2170.81	2185.82	2142.61	2181.15	738015	735660288
2006/07/25	399005	中小板指	2173.64	2207.54	2173.23	2197.73	686047	665852032
2006/07/26	399005	中小板指	2198.27	2205.86	2174.91	2187.73	858470	916770816
2006/07/27	399005	中小板指	2183.98	2187.67	2143.79	2160.9	937153	979570432
2006/07/28	399005	中小板指	2155.38	2159.67	2112.76	2123.43	946371	932643712
2006/07/31	399005	中小板指	2115.14	2115.14	2005.37	2005.56	985940	910688448
2006/08/01	399005	中小板指	2006.86	2022.96	1983.27	1988.35	632113	569153472
2006/08/02	399005	中小板指	1988.78	1999.67	1950.37	1987.39	739894	758618752
2006/08/03	399005	中小板指	1983.18	1995.54	1949.38	1963.96	982558	1198574848
2006/08/04	399005	中小板指	1959.72	1964.04	1898.24	1898.85	879420	970471488
2006/08/07	399005	中小板指	1891.57	1909.66	1865.91	1868.78	781493	792796096
2006/08/08	399005	中小板指	1865.16	1909.42	1865.16	1909.42	708781	701863168
2006/08/09	399005	中小板指	1908.8	1908.8	1882.81	1901.6	673744	671908352
2006/08/10	399005	中小板指	1896.24	1924.53	1893.49	1924.53	621880	588899520
2006/08/11	399005	中小板指	1945.23	1956.65	1919.68	1954.97	1157895	1112762112
2006/08/14	399005	中小板指	1949.69	1972.99	1897.38	1902.57	1085816	977672064
2006/08/15	399005	中小板指	1895.53	1931.84	1891.5	1929.38	833818	774174272
2006/08/16	399005	中小板指	1927.74	1963.23	1923.63	1960.88	896536	837230848
2006/08/17	399005	中小板指	1957.11	1957.11	1923.14	1936.02	924290	879679616
2006/08/18	399005	中小板指	1934.24	1936.87	1910.39	1912.58	685860	690252032
2006/08/21	399005	中小板指	1869.22	1933.28	1850.8	1933.07	922714	818631552
2006/08/22	399005	中小板指	1932.32	1963.25	1927.31	1962.44	1020640	936532544
2006/08/23	399005	中小板指	1960.98	1974.58	1958.83	1968.44	976345	864873408
2006/08/24	399005	中小板指	1966.59	2001	1959.28	2001	1533447	1624343296
2006/08/25	399005	中小板指	2000.4	2029.11	1994.71	2012.06	1733385	1880886528
2006/08/28	399005	中小板指	2017.04	2046.58	2015.72	2043.6	1359021	1446542336
2006/08/29	399005	中小板指	2046.64	2116.88	2046.53	2096.53	1681649	1946456960
2006/08/30	399005	中小板指	2091.37	2095.4	2071.58	2092.83	1293882	1430560768
2006/08/31	399005	中小板指	2093.78	2103.55	2085.78	2098.45	1134768	1273485568
2006/09/01	399005	中小板指	2100.07	2108.04	2068.22	2091.64	1389759	1510538496
2006/09/04	399005	中小板指	2087.83	2149.48	2085.25	2149.48	1329657	1341868800
2006/09/05	399005	中小板指	2146.92	2146.92	2106.72	2114.94	963268	1060970048
2006/09/06	399005	中小板指	2111.55	2118.31	2089.29	2107.92	644785	679811648
2006/09/07	399005	中小板指	2110.68	2110.68	2081.41	2097.08	864881	943777088
2006/09/08	399005	中小板指	2094.07	2118.1	2082.39	2114.58	1092367	1299815296
2006/09/11	399005	中小板指	2111.08	2115.67	2084.8	2115.67	810290	959562112
2006/09/12	399005	中小板指	2113.35	2122.09	2107.97	2117.52	877543	975469952
2006/09/13	399005	中小板指	2115.29	2126.64	2096.85	2097.35	973535	1055460544
2006/09/14	399005	中小板指	2090.64	2093.68	2054.35	2076.39	916745	1043405952
2006/09/15	399005	中小板指	2077.63	2095.03	2073.56	2092.2	871587	864410112
2006/09/18	399005	中小板指	2095.42	2114.75	2089.31	2114.75	1343194	1301671808
2006/09/19	399005	中小板指	2118.2	2132.52	2110.42	2130.63	1191649	1219918208
2006/09/20	399005	中小板指	2130.56	2144.35	2114.3	2139.23	1135253	1249194496
2006/09/21	399005	中小板指	2135.74	2167.45	2133.24	2166.86	1406985	1401711360
2006/09/22	399005	中小板指	2166.34	2193.96	2157.15	2180.92	1228968	1340999040
2006/09/25	399005	中小板指	2179.43	2214.28	2170.43	2193.25	1080986	1206703744
2006/09/26	399005	中小板指	2192.73	2201.54	2152.53	2155.33	724488	779007744
2006/09/27	399005	中小板指	2151.27	2164	2136.29	2156.46	777726	874249600
2006/09/28	399005	中小板指	2158.55	2187.64	2153.93	2182.54	912052	949241152
2006/09/29	399005	中小板指	2186.93	2209.7	2185.83	2202.39	1192505	1556560896
2006/10/09	399005	中小板指	2213.27	2240.17	2207.57	2240.17	1101229	1330312960
2006/10/10	399005	中小板指	2242.3	2251.3	2223.21	2239.86	1146418	1396609280
2006/10/11	399005	中小板指	2233.33	2261.73	2231.07	2261.73	1231025	1430856064
2006/10/12	399005	中小板指	2261.17	2261.17	2215.29	2215.94	1083376	1200358400
2006/10/13	399005	中小板指	2208.37	2218.45	2195.97	2209.76	1001938	1173643520
2006/10/16	399005	中小板指	2210.65	2214.81	2182.58	2187.21	1037468	1124357888
2006/10/17	399005	中小板指	2182.55	2189.21	2172.48	2178.35	854362	860328896
2006/10/18	399005	中小板指	2178.1	2197.69	2172.58	2197.14	720247	718330752
2006/10/19	399005	中小板指	2198.81	2220.37	2196.5	2216	1357347	1563275136
2006/10/20	399005	中小板指	2214.13	2217.82	2191.78	2193.96	1222155	1383953536
2006/10/23	399005	中小板指	2190.82	2192.58	2125.11	2130.1	1216086	1293514368
2006/10/24	399005	中小板指	2127.22	2173.28	2127.22	2171.97	959775	1056308800
2006/10/25	399005	中小板指	2172.54	2201.1	2167.14	2181.87	1108587	1273785984
2006/10/26	399005	中小板指	2181.59	2182.17	2154.57	2164.94	1394131	1501314048
2006/10/27	399005	中小板指	2162.48	2163.16	2118.37	2144.48	1168880	1185075072
2006/10/30	399005	中小板指	2128.55	2128.55	2102.61	2120.63	1140028	1214824064
2006/10/31	399005	中小板指	2119.7	2134.28	2117.7	2133.16	842926	846463104
2006/11/01	399005	中小板指	2134.46	2139.67	2113.87	2126.88	1046847	1097953280
2006/11/02	399005	中小板指	2123.63	2123.63	2082.06	2098.69	1078535	1167100288
2006/11/03	399005	中小板指	2095.68	2115.45	2095.68	2106.97	1020762	1045380288
2006/11/06	399005	中小板指	2098.07	2101.49	2081.73	2083.43	885888	874556288
2006/11/07	399005	中小板指	2083.26	2098.05	2061.81	2093.98	1232461	1362504576
2006/11/08	399005	中小板指	2092.95	2106.99	2077.29	2106.27	857685	914888832
2006/11/09	399005	中小板指	2105.24	2130.9	2096.69	2129.86	944613	1068713152
2006/11/10	399005	中小板指	2129.07	2129.38	2066.17	2079.75	991540	1045037504
2006/11/13	399005	中小板指	2072.34	2074.34	2009.99	2019.81	1231658	1262155648
2006/11/14	399005	中小板指	2014.72	2041.36	1995.65	2040.61	886856	970320896
2006/11/15	399005	中小板指	2042.15	2100.07	2036.76	2094.5	1036937	1238051840
2006/11/16	399005	中小板指	2095.62	2130.48	2095.62	2100.15	1268593	1574689536
2006/11/17	399005	中小板指	2096.15	2111.69	2077.11	2109.33	1360271	1642333440
2006/11/20	399005	中小板指	2113.92	2115.18	2063.31	2086.65	1295512	1518574720
2006/11/21	399005	中小板指	2085.48	2109.02	2064.13	2106.35	1586235	1788102912
2006/11/22	399005	中小板指	2103.2	2161.98	2096.03	2152.62	1578982	1885561984
2006/11/23	399005	中小板指	2150.14	2157.03	2135.5	2157.03	1565816	1784249728
2006/11/24	399005	中小板指	2155.21	2170.56	2130.18	2167.86	1307403	1495272704
2006/11/27	399005	中小板指	2173.53	2200.36	2167.05	2199.97	1461314	1622618240
2006/11/28	399005	中小板指	2201.63	2229.72	2195.57	2229.41	1558971	1812508416
2006/11/29	399005	中小板指	2209.11	2256.48	2183.57	2254.5	1892215	2143994496
2006/11/30	399005	中小板指	2256.81	2287.58	2253.73	2281.28	2142832	2342079488
2006/12/01	399005	中小板指	2277.97	2296.6	2273.41	2290.01	2286072	2609857280
2006/12/04	399005	中小板指	2290.73	2352.84	2290.73	2328.8	2429236	2817609728
2006/12/05	399005	中小板指	2330.04	2337.84	2300.29	2308.82	2361454	2676025856
2006/12/06	399005	中小板指	2306.59	2314.08	2230.93	2289.4	3175579	3374248192
2006/12/07	399005	中小板指	2287.88	2310.39	2261.03	2261.03	2829484	2965879808
2006/12/08	399005	中小板指	2242.76	2266.84	2212.17	2217.19	2039294	2166484480
2006/12/11	399005	中小板指	2207.01	2257.51	2207.01	2257.51	1518919	1615317632
2006/12/12	399005	中小板指	2260.93	2284.79	2250.51	2279.53	1972459	2299971840
2006/12/13	399005	中小板指	2282.43	2330.72	2272.73	2330.72	1645560	2104846464
2006/12/14	399005	中小板指	2330.63	2367.18	2329.04	2364.98	1707055	2027990528
2006/12/15	399005	中小板指	2367.74	2387.72	2355.76	2386.34	1724291	2027005056
2006/12/18	399005	中小板指	2387.09	2435.41	2387.09	2431.99	2452912	2984314624
2006/12/19	399005	中小板指	2436.71	2449.67	2403.32	2443.87	2785969	3539427584
2006/12/20	399005	中小板指	2433.01	2519	2408.62	2513.3	2849013	3358440448
